TaxID,Domain,Phylum,Class,Order,Family,Genus,Species
2006272413,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__ATCC43930,f__Stellaceae,g__AP-15,s__AP-15 sp945861155
2006145426,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__Acutalibacteraceae,g__UBA8612,s__UBA8612 sp017521365
646440980,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Muribaculaceae,g__Sodaliphilus,s__Sodaliphilus sp017483645
1769582436,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Actinomycetales,f__Microbacteriaceae,g__Microbacterium,s__Microbacterium sp002837415
1633109792,d__Bacteria,p__Patescibacteria,c__UBA1384,o__UBA1384,f__UBA1384,g__UBA1384,s__UBA1384 sp002305395
1008033246,d__Bacteria,p__Campylobacterota,c__Campylobacteria,o__Campylobacterales,f__JAOZPA01,g__JAOZPA01,s__JAOZPA01 sp029932985
2092614600,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Ectothiorhodospirales,f__Ectothiorhodospiraceae,g__Thioalkalivibrio_A,s__Thioalkalivibrio_A thiocyanodenitrificans
141874131,d__Bacteria,p__Eisenbacteria,c__RBG-16-71-46,o__RBG-16-71-46,f__RBG-16-71-46,g__JACRPT01,s__JACRPT01 sp025357055
641789973,d__Bacteria,p__Patescibacteria,c__Paceibacteria,o__UBA9973,f__UBA2103,g__C7867-001,s__C7867-001 sp001189095
401525484,d__Bacteria,p__Nitrospinota,c__UBA7883,o__UBA7883,f__UBA7883,g__DRJW01,s__DRJW01 sp011052055
506566285,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__SZUA-229,f__SZUA-229,g__JAPHQX01,s__JAPHQX01 sp029879605
1495369802,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Tannerellaceae,g__UBA4116,s__UBA4116 sp021203545
1560435394,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Thiotrichales,f__Thiotrichaceae,g__JAGLBW01,s__JAGLBW01 sp023146675
722933056,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__UBA3282,s__UBA3282 sp014804495
1830918270,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas_E,s__Pseudomonas_E sp002277815
885040900,d__Bacteria,p__Bacillota_E,c__Symbiobacteriia,o__JAMDAP01,f__JAJYMS01,g__JAJYMS01,s__JAJYMS01 sp021786825
1970169037,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Opitutales,f__Coraliomargaritaceae,g__UBA7441,s__UBA7441 sp009908325
349150220,d__Bacteria,p__Chloroflexota,c__Anaerolineae,o__Anaerolineales,f__UBA11579,g__JAMCZK01,s__JAMCZK01 sp025450445
469603832,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__Acutalibacteraceae,g__Eubacterium_R,s__Eubacterium_R sp020860025
1537213361,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Paludibacteraceae,g__F0058,s__F0058 sp031290375
2146148936,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Pseudorhodoferax,s__Pseudorhodoferax sp001422445
488139449,d__Bacteria,p__Cyanobacteriota,c__Cyanobacteriia,o__Cyanobacteriales,f__Nostocaceae,g__Brasilonema,s__Brasilonema sp019359415
1357933541,d__Bacteria,p__Gemmatimonadota,c__Gemmatimonadetes,o__JACCXV01,f__JAHWKZ01,g__JAICNR01,s__JAICNR01 sp025937815
374375345,d__Bacteria,p__Spirochaetota,c__Spirochaetia,o__DAHUYW01,f__DAHUYW01,g__DAHUYW01,s__DAHUYW01 sp030041455
1878169279,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Hylemonella,s__Hylemonella sp019746735
1550705501,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__BOG-938,s__BOG-938 sp028291305
940722412,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Suilimivivens,s__Suilimivivens sp910579495
1691207119,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Pseudomonadales,f__Cellvibrionaceae,g__Cellvibrio,s__Cellvibrio japonicus
987812861,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Liberibacter,s__Liberibacter crescens
34513431,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Acetobacterales,f__Acetobacteraceae,g__Komagataeibacter,s__Komagataeibacter medellinensis
1385164117,d__Bacteria,p__Electryoneota,c__RPQS01,o__RPQS01,f__RPQS01,g__JABWCQ01,s__JABWCQ01 sp016703065
461431298,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Mobilitalea,s__Mobilitalea sp023414355
1247067063,d__Bacteria,p__Actinomycetota,c__Coriobacteriia,o__Coriobacteriales,f__QAMH01,g__JAKSUU01,s__JAKSUU01 sp024408695
1580465919,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Weeksellaceae,g__Faecalibacter,s__Faecalibacter sp900770875
1772569816,d__Bacteria,p__Fibrobacterota,c__Fibrobacteria,o__Fibrobacterales,f__CADBQJ01,g__CADBQJ01,s__CADBQJ01 sp017650365
877592316,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Mycobacteriales,f__Mycobacteriaceae,g__Nocardia,s__Nocardia wallacei_A
695990870,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Burkholderiales,f__Methylophilaceae,g__Methylobacillus,s__Methylobacillus flagellatus
659648553,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Christensenellales,f__Borkfalkiaceae,g__Coproplasma,s__Coproplasma sp947570625
1620256914,d__Bacteria,p__Bacteroidota,c__Kapaibacteriia,o__Kapaibacteriales,f__UBA961,g__JADJXV01,s__JADJXV01 sp937868245
1074932498,d__Bacteria,p__Patescibacteria,c__ABY1,o__S139-126,f__S139-126,g__DYGA01,s__DYGA01 sp020724865
1508089608,d__Bacteria,p__Acidobacteriota,c__Blastocatellia,o__RBC074,f__RBC074,g__JADJXM01,s__JADJXM01 sp937967285
214129192,d__Bacteria,p__Actinomycetota,c__Coriobacteriia,o__Coriobacteriales,f__Atopobiaceae,g__RGIG4373,s__RGIG4373 sp017459605
2097968832,d__Bacteria,p__Patescibacteria,c__Gracilibacteria,o__GCA-2401425,f__GCA-2401425,g__GCA-2401425,s__GCA-2401425 sp002401425
1124557671,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Saccharofermentanales,f__Saccharofermentanaceae,g__Firm-13,s__Firm-13 sp002418705
560750152,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__RUG626,s__RUG626 sp900320765
2138427264,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Rhodoferax,s__Rhodoferax sp020048295
1538624534,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,s__Cryptobacteroides sp000432515
1557269400,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Tannerellaceae,g__Parabacteroides,s__Parabacteroides intestinavium
682524698,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Alpha-05,s__Alpha-05 sp030604885
993735042,d__Bacteria,p__Bacillota_A,c__Thermosediminibacteria,o__Thermosediminibacterales,f__Tepidanaerobacteraceae,g__DUTQ01,s__DUTQ01 sp012841995
1488583315,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Christensenellales,f__Aristaeellaceae,g__RUG563,s__RUG563 sp017550745
1718499136,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Coxiellales,f__Coxiellaceae,g__UBA9148,s__UBA9148 sp902623005
1334440627,d__Bacteria,p__Synergistota,c__Synergistia,o__Synergistales,f__Aminobacteriaceae,g__JAFUXM01,s__JAFUXM01 sp017450825
633094050,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Actinomycetales,f__Bifidobacteriaceae,g__RGIG7107,s__RGIG7107 sp017538895
160990737,d__Bacteria,p__Chloroflexota,c__Limnocylindria,o__Limnocylindrales,f__Limnocylindraceae,g__Limnocylindrus,s__Limnocylindrus sp003476885
1438849004,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Vibrionaceae,g__Vibrio,s__Vibrio mediterranei
1405354119,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Nanopelagicales,f__Nanopelagicaceae,g__Planktophila,s__Planktophila sp903858325
1180158357,d__Bacteria,p__Campylobacterota,c__Campylobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter,s__Campylobacter iguaniorum
2059647710,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__JAAFJR01,s__JAAFJR01 sp947485165
583898199,d__Bacteria,p__Campylobacterota,c__Campylobacteria,o__Campylobacterales,f__Sulfurovaceae,g__Sulfurovum,s__Sulfurovum sp030634925
1271648712,d__Bacteria,p__Actinomycetota,c__Acidimicrobiia,o__Actinomarinales,f__Actinomarinaceae,g__Actinomarina,s__Actinomarina sp902627635
1570175405,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__Acutalibacteraceae,g__UBA6857,s__UBA6857 sp934525065
868076071,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Vibrionaceae,g__Vibrio,s__Vibrio splendidus_K
1192722219,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Burkholderiales,f__Chitinibacteraceae,g__Chitinolyticbacter,s__Chitinolyticbacter albus
1375517829,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,g__UBA2336,s__UBA2336 sp016786495
215098904,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,g__Enterovirga,s__Enterovirga sp028290205
1699625569,d__Bacteria,p__Bacillota_G,c__Limnochordia,o__DTU010,f__DTU010,g__UBA5420,s__UBA5420 sp002424045
1780140397,d__Bacteria,p__Chloroflexota,c__Anaerolineae,o__Anaerolineales,f__UBA4823,g__JAQUAE01,s__JAQUAE01 sp028687395
931909485,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__SM1A02,g__QWPT01,s__QWPT01 sp027483065
484559159,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Chthoniobacterales,f__UBA10450,g__Udaeobacter,s__Udaeobacter sp003218415
2049038579,d__Bacteria,p__Fibrobacterota,c__Chitinivibrionia,o__Chitinivibrionales,f__Chitinispirillaceae,g__GUT77,s__GUT77 sp009786575
2015959618,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Actinomycetales,f__Microbacteriaceae,g__Cryobacterium,s__Cryobacterium sinapicolor
1282460231,d__Bacteria,p__Bacillota_C,c__Negativicutes,o__Acidaminococcales,f__Acidaminococcaceae,g__Phascolarctobacterium_A,s__Phascolarctobacterium_A sp030523325
2001489498,d__Bacteria,p__Patescibacteria,c__Paceibacteria,o__UBA9973,f__JACZSL01,g__JADFRL01,s__JADFRL01 sp022561335
1226167612,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Rhodoferax,s__Rhodoferax sp030682475
2009710480,d__Bacteria,p__SZUA-79,c__SZUA-79,o__Acidulodesulfobacterales,f__Acidulodesulfobacteraceae,g__Acididesulfobacter,s__Acididesulfobacter guangdongensis
1685663155,d__Bacteria,p__Campylobacterota,c__Campylobacteria,o__Campylobacterales,f__Arcobacteraceae,g__Halarcobacter,s__Halarcobacter sp002869565
268180860,d__Bacteria,p__Verrucomicrobiota,c__Kiritimatiellia,o__B70-G9,f__B70-G9,g__B70-G9,s__B70-G9 sp003641465
1478359295,d__Bacteria,p__Actinomycetota,c__Acidimicrobiia,o__Acidimicrobiales,f__JAMDDE01,g__JAMDDE01,s__JAMDDE01 sp023489235
2054854425,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Mycobacteriales,f__Mycobacteriaceae,g__Corynebacterium,s__Corynebacterium sp030535495
1920049809,d__Bacteria,p__Chloroflexota,c__Anaerolineae,o__Anaerolineales,f__Villigracilaceae,g__Desulfolinea,s__Desulfolinea sp013152325
540130464,d__Bacteria,p__Spirochaetota,c__Spirochaetia,o__Treponematales,f__Breznakiellaceae,g__JAIROZ01,s__JAIROZ01 sp031281945
10741073,d__Bacteria,p__Cyanobacteriota,c__Cyanobacteriia,o__Phormidesmiales,f__Phormidesmiaceae,g__PXDR01,s__PXDR01 sp003566335
475928192,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__COE1,s__COE1 sp014804345
245663220,d__Bacteria,p__Patescibacteria,c__WWE3,o__CG2-30-40-12,f__CG2-30-40-12,g__CG2-30-40-12,s__CG2-30-40-12 sp002770755
1733329877,d__Bacteria,p__Planctomycetota,c__Brocadiia,o__Brocadiales,f__Scalinduaceae,g__Scalindua,s__Scalindua sp018648405
1835337496,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Christensenellales,f__DUVY01,g__BNZQ01,s__BNZQ01 sp026001225
855175294,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Lachnospira,s__Lachnospira sp017397445
353359733,d__Bacteria,p__Elusimicrobiota,c__Elusimicrobia,o__UBA1565,f__UBA9628,g__GWA2-66-18,s__GWA2-66-18 sp016204945
1438843806,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales_B,f__Blattabacteriaceae,g__Walczuchella,s__Walczuchella monophlebidarum
818374234,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Pectobacterium,s__Pectobacterium sp021907015
1023053178,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae_A,g__Blochmannia,s__Blochmannia floridanus
250835122,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Ruegeria,s__Ruegeria sp903914075
11141670,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Ochrobactrum_A,s__Ochrobactrum_A pituitosa
969001455,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Flavobacterium,s__Flavobacterium sp023434025
1944427187,d__Bacteria,p__Actinomycetota,c__Acidimicrobiia,o__Acidimicrobiales,f__RAAP-2,g__RAAP-2,s__RAAP-2 sp025449805
2004043698,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Caulobacterales,f__Maricaulaceae,g__Robiginitomaculum_B,s__Robiginitomaculum_B sp021776525
227940758,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Propionibacteriales,f__Nocardioidaceae,g__Aeromicrobium,s__Aeromicrobium chenweiae
428708498,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Mycobacteriales,f__Mycobacteriaceae,g__Mycobacterium,s__Mycobacterium boenickei
76541274,d__Bacteria,p__Bacillota_I,c__Bacilli_A,o__Erysipelotrichales,f__Erysipelotrichaceae,g__JAEWFD01,s__JAEWFD01 sp023388995
1787062452,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,g__JAFMDF01,s__JAFMDF01 sp938010785
94036389,d__Bacteria,p__Bacillota_B,c__Syntrophomonadia,o__Syntrophomonadales,f__Syntrophomonadaceae,g__UBA1368,s__UBA1368 sp012515055
1533217819,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Christensenellales,f__Aristaeellaceae,g__SFMI01,s__SFMI01 sp017532155
815334059,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Roseburia_C,s__Roseburia_C sp900315735
1119194723,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Alteromonadaceae,g__Pararheinheimera,s__Pararheinheimera sp943913835
1842928467,d__Bacteria,p__Bacillota_C,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Anaerovibrio,s__Anaerovibrio sp900768695
1936514070,d__Bacteria,p__Deinococcota,c__Deinococci,o__Deinococcales,f__Deinococcaceae,g__Deinococcus,s__Deinococcus radiotolerans
922883305,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Spirosomataceae,g__Rhabdobacter,s__Rhabdobacter roseus
1826447493,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Porphyromonas,s__Porphyromonas circumdentaria
755839403,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Hoeflea,s__Hoeflea sp947501405
107696889,d__Bacteria,p__Actinomycetota,c__Acidimicrobiia,o__UBA5794,f__UBA5794,g__CAMYMC01,s__CAMYMC01 sp947259365
1306400588,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__CAISGS01,s__CAISGS01 sp947447115
2038872043,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Enterocloster,s__Enterocloster sp944376135
63250486,d__Bacteria,p__Bacillota_A,c__Clostridia,o__TANB77,f__CAG-508,g__CAG-273,s__CAG-273 sp947625825
1066030265,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__NK4A136,s__NK4A136 sp902793845
1150537171,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__SAR86,f__D2472,g__CACNXK01,s__CACNXK01 sp902541365
1354461358,d__Bacteria,p__Verrucomicrobiota,c__Kiritimatiellia,o__RFP12,f__UBA1067,g__DUPH01,s__DUPH01 sp012838435
926828509,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Gemmiger_A,s__Gemmiger_A sp949295035
1197375310,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhizobiales,f__Devosiaceae,g__Pelagibacterium,s__Pelagibacterium limicola
331330941,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Neorhizobium,s__Neorhizobium terrae
1276245351,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Enterobacter,s__Enterobacter vonholyi
481419919,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Vibrionaceae,g__Vibrio,s__Vibrio intestinalis
906509196,d__Bacteria,p__Campylobacterota,c__Campylobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter_A,s__Campylobacter_A concisus_N
191451010,d__Bacteria,p__Bdellovibrionota,c__Bacteriovoracia,o__Bacteriovoracales,f__Bacteriovoracaceae,g__JADGAN01,s__JADGAN01 sp015231955
613329867,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Mycobacteriales,f__Mycobacteriaceae,g__Mycobacterium,s__Mycobacterium sp020438905
997845411,d__Bacteria,p__Acidobacteriota,c__Aminicenantia,o__Aminicenantales,f__UBA4085,g__JALHTW01,s__JALHTW01 sp022866045
1341609380,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Sedimentisphaerales,f__SG8-4,g__CS2-K091,s__CS2-K091 sp019456145
1358121616,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__JAJRRE01,s__JAJRRE01 sp024279745
2040383041,d__Bacteria,p__Planctomycetota,c__Planctomycetia,o__Planctomycetales,f__Planctomycetaceae,g__JAHBXV01,s__JAHBXV01 sp019636285
1120601402,d__Bacteria,p__Planctomycetota,c__Planctomycetia,o__Planctomycetales,f__Planctomycetaceae,g__JABMPE01,s__JABMPE01 sp016779365
652505728,d__Bacteria,p__Elusimicrobiota,c__Elusimicrobia,o__UBA1565,f__UBA9628,g__JAKAQV01,s__JAKAQV01 sp021822495
1932758788,d__Bacteria,p__Actinomycetota,c__CALGFH01,o__CALGFH01,f__CALGFH01,g__CALGFH01,s__CALGFH01 sp030152105
637906609,d__Bacteria,p__Myxococcota,c__Myxococcia,o__Myxococcales,f__40CM-4-68-19,g__40CM-4-68-19,s__40CM-4-68-19 sp005879535
1216171786,d__Bacteria,p__Acidobacteriota,c__Polarisedimenticolia,o__J045,f__J045,g__JALTMS01,s__JALTMS01 sp030949985
1675241412,d__Bacteria,p__Omnitrophota,c__Koll11,o__JABMRJ01,f__JABMRJ01,g__BS750m-G22,s__BS750m-G22 sp016783555
250476948,d__Bacteria,p__Myxococcota,c__Polyangia,o__Polyangiales,f__Sandaracinaceae,g__Sandaracinus,s__Sandaracinus sp030855295
341838484,d__Bacteria,p__Deinococcota,c__Deinococci,o__Deinococcales,f__Trueperaceae,g__CSSed10-48,s__CSSed10-48 sp007121175
1636460081,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Fumia,s__Fumia sp904396495
807372953,d__Bacteria,p__Chloroflexota,c__Dehalococcoidia,o__UBA2979,f__UBA2979,g__UBA2979,s__UBA2979 sp022450425
1381705707,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Verrucomicrobiales,f__Akkermansiaceae,g__Akkermansia,s__Akkermansia sp017558555
492573627,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__UBA4372,s__UBA4372 sp024401185
893374728,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Polaribacter,s__Polaribacter sp016858305
1124589313,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Cronobacter,s__Cronobacter turicensis
1951742895,d__Bacteria,p__Patescibacteria,c__JAHJAL01,o__JAHJAL01,f__JAHJAL01,g__JAHJAL01,s__JAHJAL01 sp018814055
72373364,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Gemmiger_A,s__Gemmiger_A avium
1679038913,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Chthoniobacterales,f__Terrimicrobiaceae,g__JAJTZA01,s__JAJTZA01 sp021463905
693628482,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Hymenobacteraceae,g__Pontibacter,s__Pontibacter sp030546575
534292525,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Opitutales,f__MB11C04,g__MB11C04,s__MB11C04 sp029252505
1132963194,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Caulobacterales,f__Maricaulaceae,g__Litorimonas,s__Litorimonas sp937927825
525017396,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Chthoniobacterales,f__SZAS-18,g__CAHJWO01,s__CAHJWO01 sp903642295
193878046,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudohongiellaceae,g__UBA9145,s__UBA9145 sp023268635
472166166,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__HIMB59,f__HIMB59,g__HIMB59,s__HIMB59 sp902539635
1182582155,d__Bacteria,p__Patescibacteria,c__Paceibacteria,o__UBA6257,f__UBA9933,g__JANLIR01,s__JANLIR01 sp021786355
15242809,d__Bacteria,p__Actinomycetota,c__Rubrobacteria,o__Rubrobacterales,f__Rubrobacteraceae,g__JACDGB01,s__JACDGB01 sp013812245
1747703805,d__Bacteria,p__Chloroflexota,c__Anaerolineae,o__Anaerolineales,f__Villigracilaceae,g__Villigracilis,s__Villigracilis sp016789305
1628066142,d__Bacteria,p__Bacillota_I,c__Bacilli_A,o__Mycoplasmatales,f__Metamycoplasmataceae,g__Mycoplasmopsis,s__Mycoplasmopsis sp024582675
914783355,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Mycetohabitans,s__Mycetohabitans sp900155955
1032009386,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Weeksellaceae,g__Elizabethkingia,s__Elizabethkingia sp003058195
1907533995,d__Bacteria,p__Bacillota,c__Bacilli,o__Lactobacillales,f__Listeriaceae,g__Brochothrix,s__Brochothrix thermosphacta
835638551,d__Bacteria,p__Chloroflexota,c__Anaerolineae,o__SpSt-600,f__SpSt-600,g__HyVt-206,s__HyVt-206 sp011041825
111787111,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Actinomycetales,f__Microbacteriaceae,g__73-13,s__73-13 sp017744755
1695020330,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__F23-B02,s__F23-B02 sp003533405
1695060252,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Actinomycetales,f__Bifidobacteriaceae,g__Bifidobacterium,s__Bifidobacterium phasiani
429195350,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhizobiales,f__Stappiaceae,g__Roseibium,s__Roseibium album
1089022248,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Mycobacteriales,f__SCTD01,g__SCTD01,s__SCTD01 sp025965615
